NAME;ISIN;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
ERICSSON B;SE0000108656;949,07;2805,76;1591,02;594,35;144,09;431,63;582,94;702,96;732,69;438,29;328,55;440,21;564,65;422,11;576,32;597,12;620,78;448,24;325,84;379,75;504,94;453,98;743,26;739,93;374,19;350,63;506,86
RATOS B;SE0000111940;20,4;23,95;27,81;31,67;38,67;57,57;89,74;109,67;258,35;266,94;132,64;324,45;446,17;317,88;255,93;248,97;181,22;154,73;176,63;159,22;104,4;133,99;181,08;206,96;174,49;132,6;128,16
SVENSKA CELLULOSA AKTIEBOLAGET SCA B;SE0000112724;151,18;196,28;173,15;230,75;258,31;332,92;339,45;376,32;514,89;477,97;232,22;451,76;581,21;599,1;881,67;1056;957,39;1149,23;1250,46;2322,99;2031,69;2384,66;4268,08;4240,08;3707,56;3332,86;3461,21
SKANSKA B;SE0000113250;94,64;112,19;147,48;92,56;82,59;132,6;195,41;273,71;391,89;338,3;167,31;359,47;453,82;472,14;464,91;552,61;657,45;578,59;786,87;685,6;616,91;847,14;981,57;976,58;760,42;716,86;913,08
TRELLEBORG B;SE0000114837;50,75;47,37;49,77;53,29;55,5;125,4;124,12;161,64;199,81;157,21;44,82;142,85;213,39;200,3;274,85;423,81;397,7;374,87;485,24;610,36;410,16;409,21;580,18;653,85;664;829,47;1014,8
SKANDINAVISKA ENSKILDA BANKEN A;SE0000148884;212,89;192,27;268,75;204,99;200,01;357,9;475,36;595,63;919,49;653,41;123,37;361,13;527,55;398,11;628,18;826,26;809,53;650,51;878,33;999,06;893,09;882,48;982,9;1282,31;1223,49;1559,58;1638,65
SECURITAS B;SE0000163594;233,59;296,02;257,48;280,91;172,71;207,27;254,03;284,99;348,55;307,75;240,02;317,57;384,94;324,99;343,16;383,6;468,89;584,73;658,77;781,23;701,59;698,45;732,46;587,35;583,61;597,24;805,08
ELEKTA B;SE0000163628;2,89;3,05;3,23;8,82;9,25;19,99;31,27;51,21;67,55;51,85;36,28;75,24;131,89;157,95;206,05;198,58;149,65;105,38;131,08;133,92;190,61;168,98;214,55;161,79;119,81;119,31;97,28
SSAB A;SE0000171100;28,47;36,92;27,4;30,23;36,04;55,38;82;155,71;267,28;335,28;88,57;235,57;220,61;153,11;119;113,85;71,54;31,94;82,84;116,11;78,75;64,98;89,59;122,21;161,28;191,14;135,12
INDUSTRIVARDEN A;SE0000190126;215,16;395,19;382,14;248,32;201,61;341,45;475,4;589,29;879,54;681,92;245,45;611,04;877,85;822,88;1021,86;1088;1108,94;1029,38;1347,48;1821,41;1424,23;1657,52;2406,29;2245,6;2039,38;2334,95;2644,89
GETINGE B;SE0000202624;37,49;29,51;39,14;52,19;58,19;116,78;161,17;190,45;284,3;301,77;177,39;306,97;337,42;404,99;463,84;515,19;381,7;340,44;255,1;268,53;229,26;352,14;522,31;849,55;523,82;401,19;418,3
SWEDBANK A;SE0000242455;49,17;40,13;46,78;35,63;37,24;63,78;85,11;104,42;144,3;103,05;13,6;46,37;77,92;77,94;130,23;148,38;147,07;132,76;177,01;184,72;176,31;130,92;151,33;176,53;204,31;218,56;246,52
CASTELLUM;SE0000379190;17,2;16,83;21,79;23,23;32,06;53,54;85,73;100,47;144,37;129,91;73,06;117,35;175,56;178,76;211,21;234,43;244,59;234,5;266,66;327,95;386,23;516,54;540,18;549,74;377,23;359,09;304,69
SANDVIK;SE0000667891;117,21;167,23;159,93;144,88;148,23;242,2;311,37;410,35;677,17;637,68;224,08;541,81;893,02;750,62;843,61;708,82;581,16;459;809,27;1133,82;985,22;1149,79;1572,53;1735,53;1472,72;1461,84;1444,86
TELIA COMPANY;SE0000667925;N/A;N/A;6,22;4,46;4,1;5,86;6,89;6,99;10,69;13,66;7,18;11,93;14,93;13,09;14,57;16,11;14,22;11,02;10,67;13,91;12,95;13,25;14,49;14,26;10,15;10,11;12,65
ALFA LAVAL;SE0000695876;N/A;N/A;N/A;N/A;7,25;15,49;17,48;24,84;54,55;64,89;33,07;70,09;104,63;111,43;116,11;129,98;104,07;87,96;113,43;157,9;141,94;153,62;168,47;218,55;228,55;247,39;297,51
JM;SE0000806994;10,13;13,26;16,09;16,78;13,9;12,76;26,34;51,43;114,76;83,89;22,67;71,14;107,18;98,37;107,37;141,12;179,71;155,5;183,66;148,38;131,32;216,08;268,99;295,54;185,31;136,07;126,47
BILLERUD AKTIEBOLAG;SE0000862997;N/A;N/A;N/A;12,95;20,7;28,83;33,35;31,95;39,81;23,28;5,06;26,9;35,28;35,37;56,29;62,12;81,64;86,51;96,48;88,38;77,99;78,18;116,65;107,27;88,88;68,69;83,76
NOBIA;SE0000949331;N/A;N/A;N/A;N/A;8,85;14,97;24,95;30,76;62,99;35,22;10,58;31,05;43,41;21,94;30,91;39,3;45,3;59,26;50,08;46,26;37,36;49,46;53,93;35,41;13,93;7,61;6,05
HUSQVARNA B;SE0001662230;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;19,56;17,53;7,2;14,69;17,34;11,98;15,06;13,66;17,16;15,84;21,86;28,9;21,4;21,28;37,12;42,21;27,41;25,5;17,41
SAS DEAD - DELIST.14/08/24;SE0003366871;11,31;9,89;12,52;10,22;7,34;13,53;13,41;18,53;27,23;13,61;7,16;4,69;2,66;0,93;1,52;1,87;1,37;1,94;1,14;1,69;1,87;1,01;0,51;0;N/A;N/A;N/A
TELE2 B;SE0005190238;48,41;82,01;55,51;36,36;33,44;67,14;44,51;42,14;62,25;83,74;34,04;67,44;108,42;117,87;120,76;103,89;112,11;91,87;112,84;168,46;177,05;225,06;219,71;263,08;188,3;182,54;261,03
AXFOOD;SE0006993770;12,52;11,34;8,11;15,34;26,34;33,88;40,66;40,09;63,24;64,4;37,28;61,68;78,4;83,74;100,12;119,48;156,51;196,58;188,22;237,8;220,14;269,83;323,12;363;346,78;411,6;326,07
ASSA ABLOY B;SE0007100581;179,43;261,87;319,86;248,36;199,25;236,68;306,75;318,13;451,28;368,59;207,15;402,79;617,91;644,95;921,39;1191,86;1326,54;1504,49;1429,39;1711,58;1477,66;1881,74;2023,61;2293,37;2094,03;2338,56;2598,84
SVENSKA HANDELSBANKEN A;SE0007100599;341,06;311,04;442,73;397,37;370,46;568,23;740,47;776,66;1011,21;976,83;376,22;1044,55;1368,87;1307,64;1842,53;2153,5;2270,81;1811,84;2436,64;2407,98;1935,37;1841,25;1872,2;2247,88;2283,62;2525,4;2881,52
HOLMEN B;SE0011090018;174,26;269,27;254,74;253,02;277,33;421,12;490,4;591,65;714,99;560,5;357,86;468,29;740,64;596,14;667,91;755,62;839,22;684,38;945,42;1371,84;1115,68;1611,13;2596,92;2845,44;2556,4;2317,34;2349,86
FABEGE;SE0011166974;7,98;9,53;12,08;12,7;16,48;25,32;44,63;53,89;78,01;65,74;23,16;45,94;82,85;75,6;94,62;113,34;130,9;146,95;172,11;214,25;299,66;359;335,25;338,05;245,13;213,48;181,28
ENIRO GROUP;SE0011256312;N/A;N/A;11,62;8,41;7,38;13,11;13,5;17,69;18,2;12,95;2,17;4,94;N/A;N/A;N/A;0,75;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
INVESTOR A;SE0015811955;382,76;628,5;658,47;464,67;272,51;507,45;657,12;916,47;1326,64;1089,08;614,08;1076,23;1368,8;1313,15;1883,97;2159,58;2565,17;2359,01;3038,97;3735,4;3591,49;4586,18;6463,58;8168,59;7414,8;8456,4;10126,97
SWEDISH MATCH DEAD - DELIST.02/01/23;SE0015812219;17,72;17,64;21,83;33,02;42,04;56,16;74,14;77,38;110,68;148,44;88,03;148,95;206,34;257,36;283,84;224,87;253,22;289,57;297,75;382,44;448,92;565,91;807,33;826,2;0;N/A;N/A
HEXAGON B;SE0015961909;47,74;37,6;38,01;39,41;50,95;88,86;165,13;302,25;476,18;657,82;122,72;543,96;884,42;802,6;1228,45;1426,85;1444,35;1414,26;1964,81;2747,32;2274,35;2610,48;4373,24;4842,53;4236,42;3904,02;4086,17
NIBE INDUSTRIER;SE0015988019;20,99;18,16;23,95;28,28;43,7;100,03;191,22;200,83;447,12;270,41;163,44;282,34;429,53;442,15;459,96;643,82;743,06;846,62;1033,9;1234,25;1500,53;2290,48;4516,65;5348,62;6217,55;3161,93;2134,33
ELECTROLUX B;SE0016589188;398,59;582,78;380,89;408,15;411,44;646,42;638,87;849,92;1216,19;1041,52;494,06;1711,14;1829,58;1448,13;1885,96;1662,92;2549,15;1824,4;2331,21;3195,3;2462,86;2279,67;2976,9;2856;1927,36;1392,86;1303,02
ATLAS COPCO A;SE0017486889;189,59;230,09;214,6;215,66;184,46;343,39;462,79;804,2;1110,57;1194,85;537,93;1192,99;2049,52;2305,87;2738,64;2607;2980,36;2133,52;3553,8;5011,42;4080,81;5655,07;9075,87;9835,19;8476,68;11038,84;11428,65
MODERN TIMES GROUP MTG B;SE0018012494;24,1;79,85;53,9;36,68;13,49;34,25;44,84;78,82;110,08;109,86;30,36;92,1;142,51;108,27;79,32;98,5;63,78;62,83;83,72;126,28;93,33;76,89;134,74;120,01;100,44;85,85;105,71
WIHLBORGS FASTIGHETER;SE0018012635;N/A;N/A;N/A;N/A;N/A;N/A;N/A;14,7;23,39;22,9;14,69;27,37;39,72;42,99;51,4;58,48;67,2;65,65;68,59;86,6;97,67;148,4;170,55;174,05;154,03;152,54;180,35
BOLIDEN ORD SHS;SE0020050417;N/A;15,74;5,45;2,03;0,94;2,44;2,61;7,87;13,06;6,6;1,41;10;15,16;13,56;14,76;12,14;13,06;11,34;25,74;31,07;23,14;22,77;33,75;43,65;49,4;30,58;36,07
AUTOLIV;US0528001094;117,01;80,75;55,13;63,7;67,59;132,26;157,18;161,81;210;182,21;69,13;174,93;279,48;245,32;261,5;362,68;448,42;421,92;458,46;634,42;488,98;491;597,55;682,08;629,76;781,46;678,92
PARTNER COMMS.ADR 1:1 DEAD - DELIST.22/09/23;US70211M1099;N/A;113,5;43,04;33,05;17,79;46,82;50,15;46,05;85,13;140,08;105,58;155,03;150,66;80,43;62,53;98,17;40,97;65,81;91,08;98,51;77,22;78,46;78,46;150,17;124,02;0;N/A
TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1;US8816242098;992,6;1689;2438,64;2875,27;3542,81;5903,82;5529,11;7882,12;6709,82;8720,5;8045,75;11213,27;10905,04;9215,18;7762,4;9323,49;12452,27;13573,27;7840,57;4966,67;4911,81;2780,03;3049,31;2176,65;2670,33;3061,78;4325,88
VEON ADR 1:25;US91822M5022;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;79,33;65,23;77,89;68,56;30,1;23,05;30,12;29,36;22,53;25,21;17,53;14,75;6,41;8,63;18,46
