ISIN,NAME,Minimum-Variance,Minimum-Variance 50% CF Reduction,weight_change,comparison,Value-Weighted,Value-Weighted 50% CF Reduction,Value-Weighted Net Zero
ES0144580Y14,IBERDROLA,,,-0.0007013763411505775,Value-Weighted 50% CF Reduction,0.006392027397481983,0.005690651056331405,
GB00BP9LHF23,SCHRODERS,,,-0.0006889383181780284,Value-Weighted 50% CF Reduction,0.0006889383181780284,0.0,
ES0130670112,ENDESA,,,-0.0006854044336009164,Value-Weighted 50% CF Reduction,0.0017134084673634297,0.0010280040337625133,
FR0010313833,ARKEMA,,,-0.0006698740190715537,Value-Weighted 50% CF Reduction,0.0006698740190715537,0.0,
GB00B019KW72,SAINSBURY J,,,-0.0006617500143662743,Value-Weighted 50% CF Reduction,0.0006879320819955236,2.6182067629249254e-05,
NL0000235190,AIRBUS,,,-0.0006606438438827699,Value-Weighted 50% CF Reduction,0.010628151673759634,0.009967507829876864,
GB0030913577,BT GROUP,,,-0.0006494164928513705,Value-Weighted 50% CF Reduction,0.0011690838789869952,0.0005196673861356247,
DE0005810055,DEUTSCHE BOERSE,,,-0.0006437708723599903,Value-Weighted 50% CF Reduction,0.0031757789310344862,0.002532008058674496,
GB00B1KJJ408,WHITBREAD,,,-0.000643583793724306,Value-Weighted 50% CF Reduction,0.0006888291077887092,4.52453140644032e-05,
CH0008038389,SWISS PRIME SITE,,,-0.000642808036379237,Value-Weighted 50% CF Reduction,0.000642819854535813,1.1818156575948143e-08,
SE0000190126,INDUSTRIVARDEN A,,,-0.0006416184252997322,Value-Weighted 50% CF Reduction,0.0006673296671005478,2.5711241800815598e-05,
FI0009005961,STORA ENSO R,,,-0.0006281839950328712,Value-Weighted 50% CF Reduction,0.0006281839950328712,0.0,
FI0009007884,ELISA,,,-0.0006226484265768708,Value-Weighted 50% CF Reduction,0.0006357920409330675,1.3143614356196757e-05,
DE0005552004,DEUTSCHE POST,,,-0.0006181055304264856,Value-Weighted 50% CF Reduction,0.0049393624861197236,0.004321256955693238,
GB00BM8Q5M07,JD SPORTS FASHION,,,-0.0006163349291099565,Value-Weighted 50% CF Reduction,0.0006180324308287633,1.6975017188068346e-06,
BE0974264930,AGEAS (EX-FORTIS),,,-0.0006035077862494424,Value-Weighted 50% CF Reduction,0.0006623985262393095,5.889073998986713e-05,
CH0012138605,ADECCO GROUP,,,-0.0005993158402410272,Value-Weighted 50% CF Reduction,0.0006108854028315703,1.1569562590543166e-05,
IT0005218380,BANCO BPM,,,-0.0005944929117881336,Value-Weighted 50% CF Reduction,0.0006847216300163811,9.022871822824747e-05,
SE0000114837,TRELLEBORG B,,,-0.0005861304921411882,Value-Weighted 50% CF Reduction,0.0005861304921411882,0.0,
GB00B033F229,CENTRICA,,,-0.0005754765848397411,Value-Weighted 50% CF Reduction,0.0007639166692816719,0.00018844008444193077,
ES0113860A34,BANCO DE SABADELL,,,-0.0005737088524400131,Value-Weighted 50% CF Reduction,0.0005737088524400131,0.0,
NO0010208051,YARA INTERNATIONAL,,,-0.0005527660288073124,Value-Weighted 50% CF Reduction,0.0007055466340254653,0.0001527806052181529,
FR0010040865,GECINA,,,-0.0005520777606067956,Value-Weighted 50% CF Reduction,0.0006877153285510737,0.000135637567944278,
CH0012255151,THE SWATCH GROUP,,,-0.0005518801009611934,Value-Weighted 50% CF Reduction,0.0005538784132741169,1.998312312923424e-06,
AT0000746409,VERBUND,,,-0.0005497436315155715,Value-Weighted 50% CF Reduction,0.0011429083995683714,0.0005931647680527999,
GB0008782301,TAYLOR WIMPEY,,,-0.0005483628717799576,Value-Weighted 50% CF Reduction,0.0005483628717799576,0.0,
GB0000811801,BARRATT REDROW,,,-0.0005443081205715637,Value-Weighted 50% CF Reduction,0.0005444354660999416,1.2734552837798487e-07,
IT0001347308,BUZZI,,,-0.000537420991170701,Value-Weighted 50% CF Reduction,0.000537420991170701,0.0,
SE0000113250,SKANSKA B,,,-0.0005316924613960809,Value-Weighted 50% CF Reduction,0.0005671437240744591,3.5451262678378245e-05,
DE0006969603,PUMA,,,-0.0005215813163839675,Value-Weighted 50% CF Reduction,0.0005215813163839675,0.0,
GB00BYW0PQ60,LAND SECURITIES GROUP,,,-0.0005116931909815757,Value-Weighted 50% CF Reduction,0.0005116931909815757,0.0,
CH1256740924,SGS 'N',,,-0.0005041759794512259,Value-Weighted 50% CF Reduction,0.0014490968161997742,0.0009449208367485483,
CH0018294154,PSP SWISS PROPERTY AG,,,-0.0005041152999508405,Value-Weighted 50% CF Reduction,0.0005071296973088084,3.014397357967841e-06,
SE0006993770,AXFOOD,,,-0.0004977183659252062,Value-Weighted 50% CF Reduction,0.0004980744053333612,3.560394081550145e-07,
IT0001233417,A2A,,,-0.0004932462831590176,Value-Weighted 50% CF Reduction,0.0005009413864697599,7.695103310742231e-06,
ES0122060314,FOMENTO CONSTR.Y CNTR.,,,-0.000490146231269054,Value-Weighted 50% CF Reduction,0.000490146231269054,0.0,
GB0006825383,PERSIMMON,,,-0.0004863557815958991,Value-Weighted 50% CF Reduction,0.0004875543602736881,1.198578677788998e-06,
AT0000720008,TELEKOM AUSTRIA,,,-0.00047874416642388815,Value-Weighted 50% CF Reduction,0.00047874416642388815,0.0,
GB00BGDT3G23,RIGHTMOVE,,,-0.0004786708037196128,Value-Weighted 50% CF Reduction,0.0004786708037196128,0.0,
DE0006048432,HENKEL PREFERENCE,,,-0.00047804351050574764,Value-Weighted 50% CF Reduction,0.0011401472941529156,0.0006621037836471679,
SE0000667925,TELIA COMPANY,,,-0.00047707879922862255,Value-Weighted 50% CF Reduction,0.0008090780830999308,0.0003319992838713082,
GB00BGLP8L22,IMI,,,-0.0004737246568506818,Value-Weighted 50% CF Reduction,0.0004737246568506818,0.0,
GB0001826634,DIPLOMA,,,-0.00046976640548818647,Value-Weighted 50% CF Reduction,0.00046976640548818647,0.0,
BE0974320526,UMICORE,,,-0.00045534063009294254,Value-Weighted 50% CF Reduction,0.00045534063009294254,0.0,
GB0005603997,LEGAL & GENERAL,,,-0.0004549544217076274,Value-Weighted 50% CF Reduction,0.0015995362116545096,0.0011445817899468822,
NO0003733800,ORKLA,,,-0.000454623369507676,Value-Weighted 50% CF Reduction,0.0006447531285268884,0.0001901297590192124,
GB0005576813,HOWDEN JOINERY GP.,,,-0.0004541094258549099,Value-Weighted 50% CF Reduction,0.0004649111283325057,1.0801702477595815e-05,
ES0113679I37,BANKINTER 'R',,,-0.00045045419268533387,Value-Weighted 50% CF Reduction,0.0004552589307177268,4.804738032392908e-06,
FI0009000202,KESKO B,,,-0.000437834454785226,Value-Weighted 50% CF Reduction,0.000437834454785226,0.0,
AT0000937503,VOESTALPINE,,,-0.00043748597189016166,Value-Weighted 50% CF Reduction,0.00043929587320107566,1.8099013109140169e-06,
FR0000130403,CHRISTIAN DIOR,,,-0.0004373816012964715,Value-Weighted 50% CF Reduction,0.012183907024303614,0.011746525423007142,
IT0003153415,SNAM,,,-0.00043727577401434414,Value-Weighted 50% CF Reduction,0.0013589857400051419,0.0009217099659907977,
SE0005190238,TELE2 B,,,-0.00042889894204518365,Value-Weighted 50% CF Reduction,0.00045954314591399115,3.06442038688075e-05,
IT0003242622,TERNA RETE ELETTRICA NAZ,,,-0.0004192105066624578,Value-Weighted 50% CF Reduction,0.0013880190302221302,0.0009688085235596724,
IT0000066123,BPER BANCA,,,-0.0004133183027579698,Value-Weighted 50% CF Reduction,0.00043263320578551924,1.9314903027549396e-05,
FR0000121964,KLEPIERRE REIT,,,-0.0004123271155091965,Value-Weighted 50% CF Reduction,0.0006081301330857729,0.00019580301757657638,
IL0002810146,ICL GROUP,,,-0.0004096326024794069,Value-Weighted 50% CF Reduction,0.0004885055744279862,7.887297194857925e-05,
NL0006237562,ARCADIS,,,-0.00040806253552291957,Value-Weighted 50% CF Reduction,0.00040806253552291957,0.0,
DE0005785604,FRESENIUS,,,-0.0004020398253614968,Value-Weighted 50% CF Reduction,0.0012975094611565475,0.0008954696357950507,
GB0008220112,SMITH (DS) DEAD - DELIST.04/02/25,,,-0.0003995691351688543,Value-Weighted 50% CF Reduction,0.0003995691351688543,0.0,
GB0007980591,BP,,,-0.0003953159453075391,Value-Weighted 50% CF Reduction,0.00825647049860529,0.007861154553297752,
GB0003308607,SPECTRIS DEAD - DELIST.05/12/25,,,-0.00039330912895971844,Value-Weighted 50% CF Reduction,0.00039330912895971844,0.0,
ES0171996087,GRIFOLS ORD CL A,,,-0.0003912161791526288,Value-Weighted 50% CF Reduction,0.00039354672408151945,2.3305449288906313e-06,
AT000000STR1,STRABAG SE,,,-0.00039038462479383106,Value-Weighted 50% CF Reduction,0.00039038462479383106,0.0,
ES0125220311,ACCIONA,,,-0.0003873548651189215,Value-Weighted 50% CF Reduction,0.0005807249947034419,0.0001933701295845204,
AT00000VIE62,FLUGHAFEN WIEN,,,-0.0003812659741192368,Value-Weighted 50% CF Reduction,0.0003812659741192368,0.0,
SE0011090018,HOLMEN B,,,-0.0003745191063271825,Value-Weighted 50% CF Reduction,0.0003745191063271825,0.0,
GB0001367019,BRITISH LAND,,,-0.0003709138648742377,Value-Weighted 50% CF Reduction,0.00037128197700103064,3.681121267929165e-07,
ES0173093024,REDEIA CORPORACION,,,-0.0003648244076305468,Value-Weighted 50% CF Reduction,0.000736038841657021,0.00037121443402647424,
FI0009000459,HUHTAMAKI,,,-0.0003557707670493484,Value-Weighted 50% CF Reduction,0.0003557707670493484,0.0,
CH0012142631,CLARIANT,,,-0.0003487837319860464,Value-Weighted 50% CF Reduction,0.00035037860828510673,1.5948762990603287e-06,
GB00BV9FP302,COMPUTACENTER,,,-0.0003475991621935821,Value-Weighted 50% CF Reduction,0.0003475991621935821,0.0,
GB0000904986,BELLWAY,,,-0.00034560586417173577,Value-Weighted 50% CF Reduction,0.00034560586417173577,0.0,
ES0130960018,ENAGAS,,,-0.00034553847621011875,Value-Weighted 50% CF Reduction,0.00035131565009880616,5.7771738886873965e-06,
IL0005930388,FIRST INTL.BK.OF ISR.,,,-0.0003375292973646898,Value-Weighted 50% CF Reduction,0.0003375292973646898,0.0,
GB00BYT1DJ19,ICG,,,-0.0003356651678475349,Value-Weighted 50% CF Reduction,0.0005452391211785949,0.00020957395333106002,
CH0022268228,EFG INTERNATIONAL N,,,-0.0003298113664537381,Value-Weighted 50% CF Reduction,0.00033805534130102816,8.243974847290011e-06,
IL0002730112,NICE,,,-0.00032619153977407524,Value-Weighted 50% CF Reduction,0.0011331653322403424,0.0008069737924662672,
DE0007500001,THYSSENKRUPP,,,-0.0003253927718096759,Value-Weighted 50% CF Reduction,0.0003253927718096759,0.0,
LU0075646355,SUBSEA 7,,,-0.00032530249924823056,Value-Weighted 50% CF Reduction,0.0003391932968843909,1.3890797636160293e-05,
FR0000064578,COVIVIO,,,-0.0003252941708442054,Value-Weighted 50% CF Reduction,0.00039878382076626994,7.348964992206453e-05,
CH0319416936,FLUGHAFEN ZURICH,,,-0.00031802027567866996,Value-Weighted 50% CF Reduction,0.0005319421310286792,0.00021392185535000925,
AT0000831706,WIENERBERGER,,,-0.00031298507798523676,Value-Weighted 50% CF Reduction,0.00031333961296406583,3.5453497882907415e-07,
GB0000536739,ASHTEAD GROUP,,,-0.0003119121823293592,Value-Weighted 50% CF Reduction,0.0024673603138700585,0.0021554481315406993,
FI0009005870,KONECRANES,,,-0.00031149220668367627,Value-Weighted 50% CF Reduction,0.00031149220668367627,0.0,
JE00BJ1DLW90,MAN GROUP,,,-0.00030176831369881004,Value-Weighted 50% CF Reduction,0.00030176831369881004,0.0,
SE0000163594,SECURITAS B,,,-0.0002994561055540615,Value-Weighted 50% CF Reduction,0.0004401128669532335,0.00014065676139917197,
GB00B61TVQ02,INCHCAPE,,,-0.00029320785483154835,Value-Weighted 50% CF Reduction,0.0002963511449217472,3.1432900901988947e-06,
GB0007669376,ST.JAMES'S PLACE ORD,,,-0.00029136153603809734,Value-Weighted 50% CF Reduction,0.00037489258918531175,8.353105314721441e-05,
IT0003497168,TELECOM ITALIA,,,-0.00028116441039452314,Value-Weighted 50% CF Reduction,0.0003923462434661039,0.00011118183307158076,
DE000TUAG505,TUI N,,,-0.00028115184014053005,Value-Weighted 50% CF Reduction,0.00028378361347911534,2.631773338585288e-06,
GB00B63QSB39,GREGGS,,,-0.0002786796879761306,Value-Weighted 50% CF Reduction,0.0002820554215931733,3.3757336170427506e-06,
GB0003718474,GAMES WORKSHOP,,,-0.00027730575138675744,Value-Weighted 50% CF Reduction,0.0003430064901725234,6.570073878576601e-05,
GB0007323586,RENISHAW,,,-0.0002660615183940428,Value-Weighted 50% CF Reduction,0.0002660615183940428,0.0,
ES0118594417,INDRA SISTEMAS,,,-0.00025454440748989956,Value-Weighted 50% CF Reduction,0.00025454440748989956,0.0,
CH0012410517,BALOISE HOLDING DEAD - DELIST.08/12/25,,,-0.0002519959412540163,Value-Weighted 50% CF Reduction,0.0006179765751334627,0.0003659806338794464,
GB00BP92CJ43,TATE & LYLE,,,-0.00024346424154075255,Value-Weighted 50% CF Reduction,0.0002613012792870824,1.783703774632986e-05,
CH0038388911,SULZER 'R',,,-0.00024330323262123204,Value-Weighted 50% CF Reduction,0.00028328674789106836,3.998351526983632e-05,
GB0002652740,DERWENT LONDON,,,-0.00024087121303535667,Value-Weighted 50% CF Reduction,0.00024361753288833563,2.7463198529789557e-06,
GB0033986497,ITV,,,-0.00024078928605876417,Value-Weighted 50% CF Reduction,0.00025195086916034545,1.1161583101581262e-05,
GB0009697037,BABCOCK INTERNATIONAL,,,-0.00024008028340832986,Value-Weighted 50% CF Reduction,0.00024008028340832986,0.0,
DE0007297004,SUEDZUCKER,,,-0.000239046536211722,Value-Weighted 50% CF Reduction,0.000239046536211722,0.0,
SE0011166974,FABEGE,,,-0.00023732187131771524,Value-Weighted 50% CF Reduction,0.0002474240568397159,1.010218552200069e-05,
IT0005495657,SAIPEM,,,-0.00023614454105737364,Value-Weighted 50% CF Reduction,0.00023614454105737364,0.0,
FI0009000277,TIETOEVRY,,,-0.00023164607341794136,Value-Weighted 50% CF Reduction,0.00023164607341794136,0.0,
BE0003470755,SOLVAY,,,-0.0002312056468950692,Value-Weighted 50% CF Reduction,0.00023274734764916634,1.5417007540971462e-06,
CH0024638212,SCHINDLER 'R',,,-0.0002305007053291263,Value-Weighted 50% CF Reduction,0.0013346743402087883,0.001104173634879662,
BE0974258874,BEKAERT (D),,,-0.00022040222851769253,Value-Weighted 50% CF Reduction,0.00022533104518059896,4.928816662906415e-06,
AT0000908504,VIENNA INSURANCE GROUP A,,,-0.00021056657199135194,Value-Weighted 50% CF Reduction,0.0003020159128257395,9.144934083438757e-05,
IE00B00MZ448,GRAFTON GROUP,,,-0.00020827424211581754,Value-Weighted 50% CF Reduction,0.0002085434909079437,2.692487921261523e-07,
FR0000120966,BIC,,,-0.00020752054989045494,Value-Weighted 50% CF Reduction,0.0002388756344574441,3.135508456698917e-05,
SE0001662230,HUSQVARNA B,,,-0.00020295582619027263,Value-Weighted 50% CF Reduction,0.00030955142968875444,0.00010659560349848181,
NL0000009538,PHILIPS ELTN.KONINKLIJKE,,,-0.00020165066646852256,Value-Weighted 50% CF Reduction,0.0015907476931491548,0.0013890970266806323,
AT0000938204,MAYR-MELNHOF KARTON,,,-0.00020096533182739984,Value-Weighted 50% CF Reduction,0.0002161373644675413,1.5172032640141474e-05,
DK0010311471,AL SYDBANK,,,-0.00019832468152182814,Value-Weighted 50% CF Reduction,0.00021580556496411394,1.7480883442285803e-05,
DK0010234467,FLSMIDTH AND B,,,-0.0001968604233736686,Value-Weighted 50% CF Reduction,0.00020209090760008494,5.2304842264163534e-06,
FR0000054470,UBISOFT ENTERTAINMENT CAT A,,,-0.0001958229035566579,Value-Weighted 50% CF Reduction,0.00023181113950256099,3.598823594590308e-05,
DE000KSAG888,K S N,,,-0.00019578066595340294,Value-Weighted 50% CF Reduction,0.00020306713176720413,7.286465813801197e-06,
SE0000171100,SSAB A,,,-0.00019197602474811462,Value-Weighted 50% CF Reduction,0.00019197602474811462,0.0,
GB00B04V1276,GRAINGER,,,-0.00019046404274330724,Value-Weighted 50% CF Reduction,0.00020376157645653827,1.329753371323103e-05,
GB0000961622,BALFOUR BEATTY,,,-0.0001851357862415279,Value-Weighted 50% CF Reduction,0.0001851357862415279,0.0,
JE00BYVQYS01,INTERNATIONAL WORKPLACE GROUP,,,-0.0001846840980480073,Value-Weighted 50% CF Reduction,0.00020076954525603377,1.6085447208026462e-05,
GB0031348658,BARCLAYS,,,-0.00018458253026398938,Value-Weighted 50% CF Reduction,0.0024123141093177836,0.0022277315790537942,
SE0000862997,BILLERUD AKTIEBOLAG,,,-0.00017591321930750746,Value-Weighted 50% CF Reduction,0.00017896831707983035,3.0550977723228887e-06,
GB0002869419,BIG YELLOW GROUP,,,-0.00017532154421521481,Value-Weighted 50% CF Reduction,0.00023228549607906895,5.696395186385413e-05,
GB00B7KR2P84,EASYJET,,,-0.00017435502273258844,Value-Weighted 50% CF Reduction,0.00046008086118964604,0.0002857258384570576,
NL00150003E1,FUGRO C,,,-0.0001727574972292428,Value-Weighted 50% CF Reduction,0.0001727574972292428,0.0,
BE0974338700,TITAN,,,-0.00016929110945223028,Value-Weighted 50% CF Reduction,0.00016929110945223028,0.0,
GB00BK9RKT01,TRAVIS PERKINS,,,-0.00016629254800772458,Value-Weighted 50% CF Reduction,0.00017428144067714534,7.988892669420766e-06,
GB0002318888,CRANSWICK,,,-0.00016446506048361148,Value-Weighted 50% CF Reduction,0.00023092995338416222,6.646489290055076e-05,
FI0009002422,OUTOKUMPU 'A',,,-0.000163484780870337,Value-Weighted 50% CF Reduction,0.00016466175607903396,1.1769752086969632e-06,
GB0004161021,HAYS,,,-0.00016212157244349833,Value-Weighted 50% CF Reduction,0.00016212157244349833,0.0,
GB00B2PDGW16,WH SMITH,,,-0.0001616110801063775,Value-Weighted 50% CF Reduction,0.00017143280021681545,9.821720110437932e-06,
GB00B1FP6H53,MITCHELLS & BUTLERS,,,-0.00016066171961277108,Value-Weighted 50% CF Reduction,0.00016348545180934547,2.8237321965743977e-06,
CH0014786500,VALIANT 'R',,,-0.0001597014368695043,Value-Weighted 50% CF Reduction,0.0001597014368695043,0.0,
GB0030232317,PAGEGROUP,,,-0.00015833172183399885,Value-Weighted 50% CF Reduction,0.00015833172183399885,0.0,
GB0003096442,RS GROUP,,,-0.00015827343284108893,Value-Weighted 50% CF Reduction,0.00038811038096129376,0.00022983694812020482,
NO0012470089,TOMRA SYSTEMS,,,-0.00015825474727904515,Value-Weighted 50% CF Reduction,0.00024104066790066233,8.278592062161719e-05,
ES0167050915,ACS ACTIV.CONSTR.Y SERV.,,,-0.00015802824414326837,Value-Weighted 50% CF Reduction,0.0009233696733571526,0.0007653414292138843,
GB00B132NW22,ASHMORE GROUP,,,-0.00015748888440192583,Value-Weighted 50% CF Reduction,0.00015748888440192583,0.0,
GB0001859296,VISTRY GROUP,,,-0.00015680539838511097,Value-Weighted 50% CF Reduction,0.00035891035732549774,0.00020210495894038677,
PTBCP0AM0015,BANCO COMR.PORTUGUES 'R',,,-0.00015615860960735656,Value-Weighted 50% CF Reduction,0.0003608336273114449,0.00020467501770408833,
GB0004270301,HILL AND SMITH,,,-0.00015468861437838502,Value-Weighted 50% CF Reduction,0.0001597773005750618,5.088686196676776e-06,
ES0112501012,EBRO FOODS,,,-0.000154202765151486,Value-Weighted 50% CF Reduction,0.0002061867140330966,5.198394888161059e-05,
FR0010221234,EUTELSAT COMMUNICATIONS,,,-0.0001535579316120753,Value-Weighted 50% CF Reduction,0.0001536281720894331,7.024047735779101e-08,
GB00B135BJ46,SAVILLS,,,-0.00015189429519576106,Value-Weighted 50% CF Reduction,0.00015282034867530967,9.260534795486104e-07,
BE0974271034,VIOHALCO,,,-0.00014938814124915278,Value-Weighted 50% CF Reduction,0.00014938814124915278,0.0,
GB00B2NGPM57,PARAGON BANKING GROUP,,,-0.0001460270049013369,Value-Weighted 50% CF Reduction,0.00014938147191240046,3.3544670110635644e-06,
GB00BVFNZH21,ROTORK,,,-0.00014172848954005176,Value-Weighted 50% CF Reduction,0.00028899069814848047,0.0001472622086084287,
FR0000125338,CAPGEMINI,,,-0.0001412738127779629,Value-Weighted 50% CF Reduction,0.0031944180599230015,0.0030531442471450386,
DE0006202005,SALZGITTER,,,-0.00013963423624890116,Value-Weighted 50% CF Reduction,0.00013963423624890116,0.0,
GB00B82YXW83,VESUVIUS,,,-0.0001394925128429146,Value-Weighted 50% CF Reduction,0.0001394925128429146,0.0,
FR0000053225,M6-METROPOLE TV,,,-0.0001358288688399477,Value-Weighted 50% CF Reduction,0.00014845443410382953,1.2625565263881845e-05,
GB0002074580,GENUS,,,-0.0001318436476670384,Value-Weighted 50% CF Reduction,0.0001545443722257815,2.2700724558743102e-05,
GB00B0WMWD03,QINETIQ GROUP,,,-0.00013157557436423335,Value-Weighted 50% CF Reduction,0.000214726799744428,8.315122538019467e-05,
GB00B71N6K86,EVRAZ SUSP - SUSP.06/12/23,,,-0.00012450818049466482,Value-Weighted 50% CF Reduction,0.00012450818049466482,0.0,
GB0009292243,VICTREX,,,-0.00012355189218826512,Value-Weighted 50% CF Reduction,0.00012432810840235246,7.76216214087356e-07,
GB00B5N0P849,WOOD GROUP (JOHN),,,-0.0001153461791311806,Value-Weighted 50% CF Reduction,0.0001153461791311806,0.0,
GB0008085614,MORGAN SINDALL GROUP,,,-0.0001128948054213704,Value-Weighted 50% CF Reduction,0.00011318948235890274,2.946769375323299e-07,
GB0004657408,MITIE GROUP,,,-0.00011045213573028842,Value-Weighted 50% CF Reduction,0.00014570916836316043,3.5257032632872016e-05,
DE000A0S8488,HAMB.HAFEN UD.LOGISTIK,,,-0.00010892860984127146,Value-Weighted 50% CF Reduction,0.00010892860984127146,0.0,
CH1169151003,GEORG FISCHER,,,-0.00010879744220140423,Value-Weighted 50% CF Reduction,0.0004696013394035668,0.0003608038972021626,
GB00B67G5X01,WORKSPACE GROUP,,,-0.00010358230276720193,Value-Weighted 50% CF Reduction,0.00010358230276720193,0.0,
NO0003078800,TGS,,,-0.00010272779399581237,Value-Weighted 50% CF Reduction,0.00010272779399581237,0.0,
GB00B0N8QD54,BRITVIC DEAD - DELIST.20/01/25,,,-0.00010027804957305592,Value-Weighted 50% CF Reduction,0.00023376942350645768,0.00013349137393340175,
FI0009007694,SANOMA,,,-9.942897330470163e-05,Value-Weighted 50% CF Reduction,9.942897330470163e-05,0.0,
GB00BN7SWP63,GLAXOSMITHKLINE,,,-8.688706723364564e-05,Value-Weighted 50% CF Reduction,0.006999037081993368,0.006912150014759723,
ES0134950F36,FAES FARMA,,,-8.671638378770703e-05,Value-Weighted 50% CF Reduction,8.671638378770703e-05,0.0,
GB00BYZN9041,FUTURE,,,-8.643126964154583e-05,Value-Weighted 50% CF Reduction,8.643126964154583e-05,0.0,
